GenerateId,LoanContractID,BankAccountID,BankRoutingID,BankCountryCode,BorrowerID,BorrowerTxt,BorrowerName,BorrowerCategory,BorrowerCategoryTxt,BorrowerCountry,BorrowerCountryTxt,BorrowerRegion,BorrowerRegionTxt,BorrowerCity,ManagerID,ManagerTxt,BankPostingArea,BankPostingAreaTxt,ProductID,ProductTxt,Currency,InitialLoanAmount,StartDate,LifeCycleStatus,LifeCycleStatusTxt,CreationDate,CreationDateTime,CreationUserID,LastChangeDate,LastChangeDateTime,LastChangeUserID,NominalInterestRate,RepaymentAmount,RepaymentPercentage,LimitTotalAmount,DirectDebitBankAccountHolder,DirectDebitBankAccount,DirectDebitBankAccountID,DirectDebitBankRoutingID,DirectDebitBankCountryCode,TermSpecificationStartDate,TermSpecificationEndDate,TermSpecificationValidityPeriodDuration,TermAgreementCommittedCapitalAmount,TermAgreementFixingPeriodStartDate,TermAgreementFixingPeriodEndDate,PaymentPlanStartDate,PaymentPlanEndDate,EffectiveYieldPercentage,EffectiveYieldCalculationReason,EffectiveYieldCalculationReasonTxt,EffectiveYieldCalculationMethod,EffectiveYieldCalculationMethodTxt,EffectiveYieldValidityStartDate,EffectiveYieldCalculationPeriodStartDate,EffectiveYieldCalculationPeriodEndDate,AccountLocked,ContractCapital,CommitmentCapital,CurrentContractCapital,CurrentCommitmentCapital,DisbursedCapital,PlannedCapital,EffectiveCapital,OutstandingInterest,RemainingCapital,OutstandingCharges,DisbursementObligation,InterestPaid,AccruedInterest,OutstandingBalance,RedrawBalance,CurrentOpenItemsAmount,CurrentOpenItemsCounter,CurrentOldestDueDate,CurrentOverdueDays,LiASchemaCluster,LiASchemaClusterTxt,SalesProduct,SalesProductTxt,Warehouse,WarehouseTxt,WarehouseValidFrom,DocumentType,DocumentTypeTxt,EmploymentStatus,EmploymentStatusTxt,MonthsTrading,DefaultJudgements,HardshipStatus,HardshipStatusTxt,PropertyInPossession,PropertyInPossessionTxt,SplitLoan,ArrearsHistory,StageLevel,TotalOfPayments,RepaymentFrequencyTxt,Counter
.2~03017008513&c111&cMX.3~030170,03017008513-111-MX,03017008513,111,MX,0001004103,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649091201000)/,TU_SCP_NCO,20220831,/Date(1661920979000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004103,03017008504-111-MX,03017008504,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,53.841286,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,10686.77,257.52,7305.50,0.00,0.00,1984.33,267.06,7604.22,0.00,0.00,0,,0,,,,,,,20220404,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008531&c111&cMX.3~030170,03017008531-111-MX,03017008531,111,MX,0001004104,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649091203000)/,TU_SCP_NCO,20220831,/Date(1661921004000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004104,03017008522-111-MX,03017008522,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,85.958753,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,20000.00,2674.37,7305.50,1200.00,0.00,0.00,267.06,24528.17,0.00,16923.95,21,20220504,119,3,in Arrears - 90 days up to 119 days,,,,,20220404,,,,,,,,,N,No,,,3,6,Mensual,1
.2~03017008559&c111&cMX.3~030170,03017008559-111-MX,03017008559,111,MX,0001004105,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649091205000)/,TU_SCP_NCO,20220831,/Date(1661921052000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004105,03017008540-111-MX,03017008540,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,85.958753,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,20000.00,2674.37,7305.50,1200.00,0.00,0.00,267.06,24528.17,0.00,16923.95,21,20220504,119,3,in Arrears - 90 days up to 119 days,,,,,20220404,,,,,,,,,N,No,,,3,6,Mensual,1
.2~03017008577&c111&cMX.3~030170,03017008577-111-MX,03017008577,111,MX,0001004106,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649091207000)/,TU_SCP_NCO,20220831,/Date(1661921093000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004106,03017008568-111-MX,03017008568,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,85.958753,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,20000.00,2674.37,7305.50,1200.00,0.00,0.00,267.06,24528.17,0.00,16923.95,21,20220504,119,3,in Arrears - 90 days up to 119 days,,,,,20220404,,,,,,,,,N,No,,,3,6,Mensual,1
.2~03017008607&c555&cMX.3~030170,03017008607-555-MX,03017008607,555,MX,0001004108,Jorgesss Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Jorgesss Bypassfad,1,Person,MX,México,,,some-value,50000100,C4B5 test,C4B5,,EPC_LA_PE1,Préstamo Personal,MXN,10000.00,20191211,30,"activos, utilizados",20220404,/Date(1649093090000)/,TU_SCP_NCO,20220621,/Date(1655850227000)/,C5337738,48.000000,1947.55,0.000000,10000.00,1004108,03017008595-555-MX,03017008595,555,MX,20191211,20200611,P6M,10000.00,20191211,20200611,19000101,99991231,53.244514,1,Legal Effective Yield,2,AIBD/ISMA,20191211,20191211,20200611,False,10000.00,0.00,10000.00,0.00,10000.00,0.00,1866.32,-14.67,0.00,0.00,0.00,1316.48,0.00,1892.15,0.00,1892.15,4,20200611,97,3,in Arrears - 90 days up to 119 days,,,,,20191211,,,,,,,,,N,No,,,3,6,Mensual,1
.2~03017008634&c666&cMX.3~030170,03017008634-666-MX,03017008634,666,MX,0001004110,Pearlie Ferry / some-value 123 / 08100 some-value - some-value-some-value,Pearlie Ferry,1,Person,MX,México,,,some-value,50000101,Bank TST6,C4B6,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20221124,50,Desglosado,20220404,/Date(1649095176000)/,TU_SCP_NCO,20220405,/Date(1649177084000)/,C5321196,38.000000,38829.91,0.000000,200000.00,1004110,03017008625-666-MX,03017008625,666,MX,20221124,20230524,P6M,200000.00,20221124,20230524,,,59.315946,1,Legal Effective Yield,2,AIBD/ISMA,20221124,20221124,20230524,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,,,20221124,,,,,,,,,N,No,,,,,Mensual,1
.2~03017008652&c555&cMX.3~030170,03017008652-555-MX,03017008652,555,MX,0001004111,Abigail Robles / C 9 MZ 45 LT 10 / 09209 RENOVACIÓN - IZTAPALAPA-RENOVACIÓN,Abigail Robles,1,Person,MX,México,,,IZTAPALAPA,50000100,C4B5 test,C4B5,,EPC_LA_PE1,Préstamo Personal,MXN,7000.00,20191211,30,"activos, utilizados",20220404,/Date(1649096676000)/,TU_SCP_NCO,20220621,/Date(1655850229000)/,C5337738,65.000000,1041.88,0.000000,7000.00,1004111,03017008643-555-MX,03017008643,555,MX,20191211,20200911,P9M,7000.00,20191211,20200911,19000101,99991231,108.094483,1,Legal Effective Yield,2,AIBD/ISMA,20191211,20191211,20200911,False,7000.00,0.00,7000.00,0.00,7000.00,0.00,2212.82,-144.25,0.00,-600.00,0.00,1790.88,0.00,3095.32,0.00,3095.32,13,20200711,65,2,in Arrears - 60 days up to 89 days,,,,,20191211,,,,,,,,,N,No,,,2,9,Mensual,1
.2~03017008689&c666&cMX.3~030170,03017008689-666-MX,03017008689,666,MX,0001004113,Eladio Stokes / some-value 123 / 08100 some-value - some-value-some-value,Eladio Stokes,1,Person,MX,México,,,some-value,50000101,Bank TST6,C4B6,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20211124,50,Desglosado,20220404,/Date(1649100755000)/,TU_SCP_NCO,20220405,/Date(1649176633000)/,C5321196,47.000000,38829.91,0.000000,200000.00,1004113,03017008670-666-MX,03017008670,666,MX,20211124,20220524,P6M,200000.00,20211124,20220524,,,0.000000,,,,,,,,False,200000.00,200000.00,200000.00,200000.00,0.00,200000.00,0.00,0.00,0.00,0.00,200000.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,,,20211124,,,,,,,,,N,No,,,,,Mensual,1
.2~03017008719&c111&cMX.3~030170,03017008719-111-MX,03017008719,111,MX,0001004115,Monique Aufderhar / some-value 123 / 08100 some-value - some-value-some-value,Monique Aufderhar,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220404,30,"activos, utilizados",20220404,/Date(1649109415000)/,TU_SCP_NCO,20220831,/Date(1661921004000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004115,03017008700-111-MX,03017008700,111,MX,20220404,20221004,P6M,200000.00,20220404,20221004,20220905,20221004,53.841441,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,200000.00,200000.00,200000.00,200000.00,200000.00,73054.99,106867.70,2575.19,73054.99,0.00,0.00,19843.36,2670.57,76042.21,0.00,0.00,0,,0,,,,,,,20220404,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008746&c111&cMX.3~030170,03017008746-111-MX,03017008746,111,MX,0001004117,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649113818000)/,TU_SCP_NCO,20220831,/Date(1661920986000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004117,03017008737-111-MX,03017008737,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,53.841286,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,7305.50,257.52,7305.50,0.00,0.00,2416.85,267.06,7604.22,0.00,0.00,0,,0,,,,,,,20220404,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008764&c111&cMX.3~030170,03017008764-111-MX,03017008764,111,MX,0001004118,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649113862000)/,TU_SCP_NCO,20220831,/Date(1661921068000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004118,03017008755-111-MX,03017008755,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,53.841286,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,7305.50,257.52,7305.50,0.00,0.00,2416.85,267.06,7604.22,0.00,0.00,0,,0,,,,,,,20220404,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008782&c111&cMX.3~030170,03017008782-111-MX,03017008782,111,MX,0001004119,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649113891000)/,TU_SCP_NCO,20220831,/Date(1661920857000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004119,03017008773-111-MX,03017008773,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,53.841286,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,10686.77,257.52,7305.50,0.00,0.00,1984.33,267.06,7604.22,0.00,0.00,0,,0,,,,,,,20220404,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008803&c111&cMX.3~030170,03017008803-111-MX,03017008803,111,MX,0001004120,Pamela Welch / some-value 123 / 08100 some-value - some-value-some-value,Pamela Welch,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220404,30,"activos, utilizados",20220404,/Date(1649113918000)/,TU_SCP_NCO,20220831,/Date(1661920857000)/,BATCH_USER,47.000000,3882.99,0.000000,20000.00,1004120,03017008791-111-MX,03017008791,111,MX,20220404,20221004,P6M,20000.00,20220404,20221004,20220905,20221004,53.841286,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,20000.00,20000.00,20000.00,20000.00,20000.00,7305.50,10686.77,257.52,7305.50,0.00,0.00,1984.33,267.06,7604.22,0.00,0.00,0,,0,,,,,,,20220404,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008821&c111&cMX.3~030170,03017008821-111-MX,03017008821,111,MX,0001004121,Leif Rice / some-value 123 / 08100 some-value - some-value-some-value,Leif Rice,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220404,30,"activos, utilizados",20220405,/Date(1649124147000)/,TU_SCP_NCO,20220831,/Date(1661920892000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004121,03017008812-111-MX,03017008812,111,MX,20220404,20221004,P6M,200000.00,20220404,20221004,20220905,20221004,53.841441,1,Legal Effective Yield,2,AIBD/ISMA,20220404,20220404,20221004,False,200000.00,200000.00,200000.00,200000.00,200000.00,73054.99,73054.99,2575.19,73054.99,0.00,0.00,24168.53,2670.57,76042.21,0.00,0.00,0,,0,,,,,,,20220404,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008876&c111&cMX.3~030170,03017008876-111-MX,03017008876,111,MX,0001004125,Natasha Hills / some-value 123 / 08100 some-value - some-value-some-value,Natasha Hills,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649170035000)/,TU_SCP_NCO,20220831,/Date(1661920863000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004125,03017008867-111-MX,03017008867,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008906&c111&cMX.3~030170,03017008906-111-MX,03017008906,111,MX,0001004127,Amelie Mante / some-value 123 / 08100 some-value - some-value-some-value,Amelie Mante,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649181004000)/,TU_SCP_NCO,20220831,/Date(1661920932000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004127,03017008894-111-MX,03017008894,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008924&c111&cMX.3~030170,03017008924-111-MX,03017008924,111,MX,0001004128,Tod Rutherford / some-value 123 / 08100 some-value - some-value-some-value,Tod Rutherford,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649181718000)/,TU_SCP_NCO,20220831,/Date(1661920997000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004128,03017008915-111-MX,03017008915,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008942&c111&cMX.3~030170,03017008942-111-MX,03017008942,111,MX,0001004129,Giovanna Moen / some-value 123 / 08100 some-value - some-value-some-value,Giovanna Moen,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649185987000)/,TU_SCP_NCO,20220831,/Date(1661920992000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004129,03017008933-111-MX,03017008933,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008960&c111&cMX.3~030170,03017008960-111-MX,03017008960,111,MX,0001004130,Toy Gerlach / some-value 123 / 08100 some-value - some-value-some-value,Toy Gerlach,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649187982000)/,TU_SCP_NCO,20220831,/Date(1661920886000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004130,03017008951-111-MX,03017008951,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017008988&c555&cMX.3~030170,03017008988-555-MX,03017008988,555,MX,0001004131,Juan Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Juan Bypassfad,1,Person,MX,México,,,some-value,50000100,C4B5 test,C4B5,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20191211,30,"activos, utilizados",20220405,/Date(1649189619000)/,TU_SCP_NCO,20220621,/Date(1655850227000)/,C5337738,28.000000,19742.21,0.000000,200000.00,1004131,03017008979-555-MX,03017008979,555,MX,20191211,20201211,P12M,200000.00,20191211,20201211,20201012,20201211,26.104663,1,Legal Effective Yield,2,AIBD/ISMA,20191211,20191211,20201211,False,200000.00,200000.00,200000.00,200000.00,200000.00,55897.44,55897.44,-236.11,55897.44,0.00,0.00,24501.48,236.11,56144.65,0.00,0.00,0,,0,,,,,,,20191211,,,,,,,,,N,No,,,1,12,Mensual,1
.2~03017009006&c111&cMX.3~030170,03017009006-111-MX,03017009006,111,MX,0001004132,Jettie Kovacek / some-value 123 / 08100 some-value - some-value-some-value,Jettie Kovacek,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649197402000)/,TU_SCP_NCO,20220831,/Date(1661920868000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004132,03017008997-111-MX,03017008997,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017009024&c111&cMX.3~030170,03017009024-111-MX,03017009024,111,MX,0001004133,Jody Kuhn / some-value 123 / 08100 some-value - some-value-some-value,Jody Kuhn,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649197656000)/,TU_SCP_NCO,20220831,/Date(1661920852000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004133,03017009015-111-MX,03017009015,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017009042&c111&cMX.3~030170,03017009042-111-MX,03017009042,111,MX,0001004134,Gloria Marquardt / some-value 123 / 08100 some-value - some-value-some-value,Gloria Marquardt,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649197706000)/,TU_SCP_NCO,20220831,/Date(1661921039000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004134,03017009033-111-MX,03017009033,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017009060&c111&cMX.3~030170,03017009060-111-MX,03017009060,111,MX,0001004135,Darian Satterfield / some-value 123 / 08100 some-value - some-value-some-value,Darian Satterfield,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649198162000)/,TU_SCP_NCO,20220831,/Date(1661921039000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004135,03017009051-111-MX,03017009051,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017009088&c111&cMX.3~030170,03017009088-111-MX,03017009088,111,MX,0001004136,Larry Beatty / some-value 123 / 08100 some-value - some-value-some-value,Larry Beatty,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649198337000)/,TU_SCP_NCO,20220831,/Date(1661921046000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004136,03017009079-111-MX,03017009079,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017009109&c111&cMX.3~030170,03017009109-111-MX,03017009109,111,MX,0001004137,Adah Feest / some-value 123 / 08100 some-value - some-value-some-value,Adah Feest,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649198546000)/,TU_SCP_NCO,20220831,/Date(1661920940000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004137,03017009097-111-MX,03017009097,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017009127&c111&cMX.3~030170,03017009127-111-MX,03017009127,111,MX,0001004138,Alvah O'Connell / some-value 123 / 08100 some-value - some-value-some-value,Alvah O'Connell,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649198743000)/,TU_SCP_NCO,20220831,/Date(1661921088000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004138,03017009118-111-MX,03017009118,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,57.174786,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,200000.00,26673.60,73059.32,1200.00,0.00,0.00,2575.34,232647.71,0.00,156711.64,21,20220505,118,3,in Arrears - 90 days up to 119 days,,,,,20220405,,,,,,,,,N,No,,,3,6,Mensual,1
.2~03017009145&c111&cMX.3~030170,03017009145-111-MX,03017009145,111,MX,0001004139,Rylan Purdy / some-value 123 / 08100 some-value - some-value-some-value,Rylan Purdy,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220405,30,"activos, utilizados",20220405,/Date(1649199177000)/,TU_SCP_NCO,20220831,/Date(1661920932000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1004139,03017009136-111-MX,03017009136,111,MX,20220405,20221005,P6M,200000.00,20220405,20221005,20220905,20221005,54.199408,1,Legal Effective Yield,2,AIBD/ISMA,20220405,20220405,20221005,False,200000.00,200000.00,200000.00,200000.00,200000.00,73059.32,73059.32,2479.96,73059.32,0.00,0.00,24193.64,2575.34,75936.07,0.00,0.00,0,,0,,,,,,,20220405,,,,,,,,,N,No,,,1,6,Mensual,1
