ID,Grouping,Name,Title,TitleTxt,AcademicTitle,AcademicTitleTxt,FirstName,MiddleName,LastName,LastName2,BirthPlaceName,BirthDate,Gender,MaritalStatus,MaritalStatusTxt,Nationality,NationalityTxt,IDCard,Passport,SocialSecurityNumber,TaxNumber,TaxNumberStatus,TaxNumberStatusTxt,TaxExemptionCode,TaxExemptionName,isAccountHolder,isAuthorizedDrawer,isCorrespondenceRecipient,isMainLoanPartner,isBorrower,isEmployee,isVIP,Address,AddressCountry,AddressCountryTxt,AddressRegion,AddressRegionTxt,AddressCity,AddressPostalCode,AddressDistrictName,AddressStreet,AddressHouseID,AddressRoomID,PhoneNumber,EmailAddress,MobileNumber,BankAccountID,BankRoutingID,BankCountryCode,BankAccountStandardID,BankAccountCollectionAuthorization,RatingGrade,RatingDate,RatingOutlook,EconomicAct,EconomicActTxt,ResourceOrigin,ResourceOriginTxt,ResourceDestination,ResourceDestinationTxt,NatPersCommAct,NatPersCommActTxt,NegativeListStatus,NegativeListStatusTxt,AcqChannel,AcqChannelTxt,CustSegment,CustSegmentTxt,ExtUUIDProspection,Geolocation,VoterID,ForeignTax,MonthlyDepNum,MonthlyDepAmt,MonthlyWhdNum,MonthlyWhdAmt,KYCAccount,KYCClabe,BeneficiaryShare,IpabExcl,AccStSuprrName,AccStObfAcc
1000748,BP02,David Alfonso Ascanio,0002,Sr.,,,David Alfonso,,Ascanio,,,/Date(1071446400000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,,MX,México,DF,Mexico City - NU,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,100.00,,,
1002983,BP02,Nelly Rico,0001,Sra.,,,Nelly,,Rico,,Ciudad de Mexico,/Date(343267200000)/,2,2,Casado,MX,México,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,ECL2022040100001@hotmail.com,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000110,BP02,Arturo De la Torre,,,,,Arturo,,De la Torre,,,,,,,,,TOGA791017HDFRRR14,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,101709H600,qjkdk56z@ekkkf.com,5512121212,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000746,BP02,David Alfonso Ascanio,0002,Sr.,,,David Alfonso,,Ascanio,,,/Date(1071446400000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,,MX,México,DF,Mexico City - NU,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,100.00,,,
1002917,BP02,Natalio Valentin,0002,Sr.,,,Natalio,,Valentin,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000121,BP02,Xbxbdb Jfjd,,,,,Xbxbdb,,Jfjd,,,,,,,,,HEVJ881016HMCRLR07,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,,xxd@fjfj.com,8913482255,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000143,BP02,Cristian Jacintosssss,0002,Sr.,,,Cristian,,Jacintosssss,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002915,BP02,Roxani Santos,0001,Sra.,,,Roxani,,Santos,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000129,BP02,Edith Salgado,,,,,Edith,,Salgado,,,,,,,,,JASC870309HGRCLR03,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,030912H900,mama.60@hotmail.com,7442443193,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000745,BP02,David Alfonso Ascanio,0002,Sr.,,,David Alfonso,,Ascanio,,,/Date(1071446400000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,,MX,México,DF,Mexico City - NU,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,100.00,,,
1002914,BP02,Simon Blanco,0002,Sr.,,,Simon,,Blanco,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000056,BP02,Arturo De la Torre Garcia,,,,,Arturo,,De la Torre Garcia,,,,,,,,,TOGA791017HDFRRR14,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,101709H600,arturog@backbase.com,5565656565,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002913,BP02,Maritza Arenas,,,,,Maritza,,Arenas,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000131,BP02,Uno Doa,,,,,Uno,,Doa,,,,,,,,,JASC870309HGRCLR03,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,030912H900,a@as.com,0000000000,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002912,BP02,Epifanio Platas,0002,Sr.,,,Epifanio,,Platas,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000133,BP02,Xnxn Nxnxnd,,,,,Xnxn,,Nxnxnd,,,,,,,,,HEVJ881016HMCRLR07,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,101615H800,ndndd@fjfj.com,5540243762,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002910,BP02,Soraya Montenegro,0001,Sra.,,,Soraya,,Montenegro,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000137,BP02,V N,,,,,V,,N,,,,,,,,,JASC870309HGRCLR03,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,030912H900,porpurogusto.ofdicial@gmail.com,7352031570,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002909,BP02,Ricky Balboa,0002,Sr.,,,Ricky,,Balboa,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000055,BP02,Diego Ramírez,,,,,Diego,,Ramírez,,,,,,,,,JODC850129HDFNSR08,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,012909H300,diego@bla.com,5544332214,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002905,BP02,Timotea Magaña,0001,Sra.,,,Timotea,,Magaña,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000054,BP02,Arturo de la Torre,,,,,Arturo,,de la Torre,,,,,,,,,TOGA791017HDFRRR14,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,101709H600,agjjd67@hwnkdkd.com,5513131313,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002904,BP02,Onésimo Colosio,0002,Sr.,,,Onésimo,,Colosio,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000053,BP02,Juan López,,,,,Juan,,López,,,,,,,,,GODC850129HDFNSR08,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,012909H300,juan3@bla.com,5544332213,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002903,BP02,Natasha Salinas,0001,Sra.,,,Natasha,,Salinas,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000048,BP02,Arturo De la Torre,,,,,Arturo,,De la Torre,,,,,,,,,TOGA791017HDFRRR14,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,101709H600,artr555@hwookf.com,5512121212,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002901,BP02,Elsa Sheibaum,0002,Sr.,,,Elsa,,Sheibaum,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,CMX,Ciudad de México,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004993,BP02,Ramón Luis Ayala,,,,,Ramón Luis,,Ayala,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002144,BP02,Mariano Martinez,,,,,Mariano,,Martinez,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004992,BP02,Carolina Giraldo,,,,,Carolina,,Giraldo,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002145,BP02,Andrea Santamaria,0001,Sra.,,,Andrea,,Santamaria,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004565,BP02,Rodrigo Leal,,,,,Rodrigo,,Leal,,,,,,,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002146,BP02,Martin Cabrera,0002,Sr.,,,Martin,,Cabrera,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004404,BP02,Insumo E Crédito 26,,,,,Insumo E,,Crédito 26,,,/Date(644716800000)/,,1,Soltero,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002147,BP02,Josefina Fernandez,0001,Sra.,,,Josefina,,Fernandez,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004403,BP02,Insumo D Crédito 18,,,,,Insumo D,,Crédito 18,,,/Date(642038400000)/,,1,Soltero,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002148,BP02,Alejandra Santana,0001,Sra.,,,Alejandra,,Santana,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004401,BP02,Insumo B Crédito 2,,,,,Insumo B,,Crédito 2,,,/Date(636768000000)/,,1,Soltero,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002149,BP02,Rosario Del Valle,0001,Sra.,,,Rosario,,Del Valle,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004400,BP02,Insumo A Crédito 6,,,,,Insumo A,,Crédito 6,,,/Date(634348800000)/,,1,Soltero,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002270,BP02,Aaron Zenon,,,,,Aaron,,Zenon,,,,1,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1004397,BP02,Mónica Insumos 200,,,,,Mónica,,Insumos 200,,Ciudad de México,/Date(703209600000)/,,1,Soltero,,,,,,,,Not Quoted,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1002271,BP02,Argelia Zeta,,,,,Argelia,,Zeta,,,,2,,,,,,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000098,BP02,Luis adan Hernandez,,,,,Luis adan,,Hernandez,,,,,,,,,HEGL940404HNLRRS05,,,,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,NA,,040419H700,,5543468901,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
25,BP01,Francisco Paquin Estrada,0002,Sr.,,,Francisco,,Paquin Estrada,,,/Date(1108252800000)/,1,,,MX,México,,,FPEF050213HNERXG00,FPEF050213329,,Not Quoted,,,True,False,True,True,False,False,False,,MX,México,,,,,,,,,3331122654,Francisco@yahoo.com,3331122654,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1003409,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003412,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003406,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003400,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003397,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003394,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003391,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003388,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003491,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003494,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003495,BP02,new bene test,0002,Sr.,,,new bene,,test,,,/Date(1078272000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,30.00,,,
1003367,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003364,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003358,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003639,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003642,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003645,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003355,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1077840000000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 10200  - -,MX,México,DF,Mexico City - NU,test,10200,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,20.00,,,
1003463,BP02,test test,0002,Sr.,,,test,,test,test,,/Date(1078099200000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 43845 zempoala - sempoala-zempoala,MX,México,DF,Mexico City - NU,sempoala,43845,zempoala,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,100.00,,,
1003377,BP02,test user,0002,Sr.,,,test,,user,,,/Date(1078012800000)/,1,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,/ 58000  - -,MX,México,DF,Mexico City - NU,test,58000,test,test,test,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,50.00,,,
1002251,BP02,Luis Xavier,0002,Sr.,,,Luis,,Xavier,Valenzu,,/Date(1075420800000)/,1,1,Soltero,MX,México,,,LOVL661130HSLPLS06,XAVL040130NX6,,Not Quoted,,,True,True,True,True,False,False,False,00MICIUQ 517283 / 58000 C LOS CEDROS 7137 - Morelia-C LOS CEDROS 7,MX,México,,,Morelia,58000,C LOS CEDROS 7137,00MICIUQ,517283,,,weir@fjhs.xm,1234949196,,,,,False,,,,0100008,AGRICULTURA,012,Sueldos,001,Uso Personal,X,Sí,01,En Lista Negativa,01,Venta propia,03,Valor Bajo,TestEXTUUIDPros,"19.049316,-98.267397",,X,001,100.00,002,100.00,,,0.00,,,
1003711,BP02, Prueba 2,,,,,,,Prueba 2,,,,,,,,,,,,,,Not Quoted,,,False,False,False,False,False,False,False,03900 CDMX,MX,México,,,CDMX,03900,,,,,,,,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000032,BP02,Arturo De la Torre,,,,,Arturo,,De la Torre,,,,,,,,,TOGA791017HDFRRR14,,TOGA791017HDFRRR14,,,Not Quoted,,,True,False,True,True,False,False,False,06720,MX,México,,,,06720,,,NA,,101709H600,art45@jejif.com,5555368185,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000079,BP02,Arturo de la Torre,,,,,Arturo,,de la Torre,,,,,,,,,TOGA791017HDFRRR14,,HEBA840806HHGRRL03,HEBA840806JS3,,Not Quoted,,,True,False,True,True,False,False,False,06720,MX,México,,,,06720,,,NA,,5550857769,sapc4btest@gmail.com,0000000000,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000048,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000403,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000028,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail391@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000801,BE01,Benef1 A,,,,,Benef1,Benef,A,B,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,AAAA123498745,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,X,Sí,01,En Lista Negativa,,,,,TestEXTUUIDbenef,"19.43265,-99.133155",,X,,0.00,,0.00,,,70.00,,,
1000408,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,testecl0002@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000029,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000477,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
1000432,BP02,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail10@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
9970000030,BE01,Benef1 A,,,,,Benef1,Benef,A,,,/Date(566265600000)/,,,,MX,México,987456321,123456789,44398745,,,Not Quoted,,,False,False,True,False,False,False,False,1  / Sur 126 109 / 11820 Disctric Name - Mexico City-Disctric Name,MX,México,DF,Mexico City - NU,Mexico City,11820,Disctric Name,Sur 126,109,,3331122654,Benefmail20@yahoo.com,987654231,,,,,False,,,,,,,,,,,No,,,,,,,,,,,,0.00,,0.00,,,0.00,,,
